"","sexo","region","edad","yoprcor","s31_1","s31_2","s31_3","s31_4","s31_5","s31_6","s31_7","area","e6a","o15","s31"
"4356",2,7,50,5e+05,0,0,0,0,0,0,1,2,7,5,7
"4357",1,7,46,5e+05,0,0,0,0,0,0,1,2,11,2,7
"4358",2,7,26,3e+05,1,0,0,0,0,0,0,2,12,2,1
"4359",2,7,48,3e+05,0,0,0,0,0,0,1,1,11,2,7
"4360",2,7,50,650000,0,0,0,0,0,0,1,1,13,1,7
"4361",1,7,29,420000,0,0,0,0,0,0,1,1,13,3,7
"4362",1,7,50,650000,0,0,0,0,0,0,1,1,11,5,7
"4363",2,7,56,1e+06,0,0,0,0,0,0,1,1,13,3,7
"4364",1,7,52,1e+06,0,0,0,0,0,0,1,1,9,5,7
"4365",1,7,50,1e+06,0,0,0,0,0,0,1,1,9,5,7
"4366",1,7,35,1e+06,0,0,0,0,0,0,1,1,13,5,7
"4367",2,7,51,6e+05,0,0,0,0,0,0,1,1,13,5,7
"4368",2,7,41,4e+05,0,0,0,0,0,0,1,1,11,5,7
"4369",1,7,53,7e+05,0,0,0,0,0,0,1,1,11,5,7
"4370",2,7,30,644651,0,0,0,0,0,0,1,1,13,2,7
"4371",1,7,26,499691.966803432,0,0,0,0,0,0,1,1,12,2,7
"4372",1,7,64,6e+05,0,0,0,0,0,0,1,1,9,5,7
"4373",1,7,58,550000,0,0,0,0,0,0,1,1,9,5,7
"4374",2,7,47,1300000,0,0,0,0,0,0,1,1,12,5,7
"4375",1,7,57,1e+06,0,0,0,0,0,0,1,1,13,1,7
"4376",2,7,47,8e+05,0,0,0,0,0,0,1,1,13,5,7
"4377",2,7,24,395048,0,0,0,0,0,0,1,1,12,5,7
"4378",1,7,61,250000,0,0,0,0,0,0,1,1,9,2,7
"4379",1,7,61,5e+05,0,0,0,0,0,0,1,1,9,4,7
"4380",1,7,54,950000,0,0,0,0,0,0,1,1,7,5,7
"4381",1,7,32,850000,0,0,0,0,0,0,1,1,13,1,7
"4382",1,7,38,460000,0,0,0,0,0,0,1,1,9,5,7
"4383",1,7,32,1700000,0,0,0,0,0,0,1,1,13,3,7
"4384",1,7,66,1e+06,0,0,0,0,0,0,1,1,9,1,7
"4385",2,7,37,385000,0,0,0,0,0,0,1,1,9,5,7
"4386",2,7,60,3e+05,0,0,0,0,0,0,1,1,11,2,7
"4387",2,7,50,650000,0,0,0,0,0,0,1,1,11,4,7
"4388",1,7,54,4e+05,0,0,0,0,0,0,1,1,7,4,7
"4389",1,7,23,451856,0,0,0,0,0,0,1,1,11,5,7
"4390",1,7,61,4e+05,0,0,0,0,0,0,1,1,7,5,7
"4391",2,7,25,1e+05,0,0,0,0,0,1,0,1,9,2,6
"4392",1,7,34,499691.966803432,0,0,0,0,0,0,1,1,9,1,7
"4393",2,7,19,499691.966803432,0,0,0,0,0,0,1,1,9,9,7
"4394",1,7,20,4e+05,0,0,0,0,0,0,1,1,9,3,7
"4395",1,7,29,3e+05,0,0,0,0,0,0,1,1,11,2,7
"4396",1,7,65,430000,0,0,0,0,0,0,1,1,7,5,7
"4397",2,7,34,420000,0,0,0,0,0,0,1,1,11,5,7
"4398",1,7,70,318000,0,0,0,0,0,0,1,1,6,3,7
"4399",1,7,29,4e+05,0,0,0,0,0,0,1,1,9,2,7
"4400",1,7,66,250000,0,0,0,0,0,0,1,1,9,5,7
"4401",1,7,50,5e+05,0,0,0,0,0,0,1,1,7,5,7
"4402",1,7,40,450000,0,0,0,0,0,0,1,1,7,5,7
"4403",1,7,42,7e+05,0,0,0,0,0,0,1,1,9,1,7
"4404",2,7,24,499691.966803432,0,0,0,0,0,0,1,1,12,3,7
"4405",2,7,22,4e+05,0,0,0,0,0,0,1,1,13,3,7
"4406",2,7,25,450000,0,0,0,0,0,0,1,1,9,2,7
"4407",1,7,33,4e+05,0,0,0,0,0,0,1,1,9,5,7
"4408",1,7,30,380000,0,0,0,0,0,0,1,1,9,5,7
"4409",2,7,49,4e+05,0,0,0,0,0,0,1,1,9,5,7
"4410",1,7,41,4e+05,0,0,0,0,0,0,1,1,7,5,7
"4411",1,7,66,3e+05,0,0,0,0,0,0,1,2,7,2,7
"4412",2,7,43,499691.966803432,0,0,0,0,0,0,1,2,9,5,7
"4413",1,7,53,4e+05,0,0,0,0,0,0,1,2,9,2,7
"4414",1,7,41,5e+05,0,0,0,0,0,0,1,2,9,2,7
"4415",2,7,34,350000,0,0,0,0,0,0,1,1,9,2,7
"4416",1,7,33,5e+05,0,0,0,0,0,0,1,1,11,5,7
"4417",1,7,31,630000,0,0,0,0,0,0,1,1,13,5,7
"4418",1,7,42,6e+05,0,0,0,0,0,0,1,1,13,5,7
"4419",2,7,33,1e+06,0,0,0,0,0,0,1,1,13,3,7
"4420",1,7,33,1e+06,0,0,0,0,0,0,1,1,13,3,7
"4421",2,7,41,270000,0,0,0,0,0,0,1,1,13,5,7
"4422",1,7,40,5e+05,0,0,0,0,0,0,1,1,12,2,7
"4423",1,7,52,2400000,0,0,0,0,0,0,1,1,14,5,7
"4424",1,7,34,4e+05,0,0,0,0,0,0,1,1,7,5,7
"4425",2,7,54,5e+05,0,0,0,0,0,0,1,1,9,4,7
"4426",1,7,24,4e+05,0,0,0,0,0,0,1,1,9,5,7
"4427",2,7,33,4e+05,0,0,0,0,0,0,1,1,9,5,7
"4428",1,7,34,4e+05,0,0,0,0,0,0,1,1,7,4,7
"4429",1,7,57,4e+05,1,0,0,0,0,0,0,1,9,5,1
"4430",2,7,50,3e+05,0,0,0,0,0,0,1,1,9,5,7
"4431",2,7,32,250000,0,0,0,0,0,0,1,1,7,2,7
"4432",1,7,27,4e+05,0,0,0,0,0,0,1,1,9,1,7
"4433",2,7,32,5e+05,0,0,0,0,0,0,1,1,13,3,7
"4434",2,7,30,1e+05,0,0,0,0,0,0,1,1,9,2,7
"4435",1,7,28,4e+05,0,0,0,0,0,0,1,1,7,5,7
"4436",2,7,39,2e+05,0,0,0,0,0,0,1,2,7,5,7
"4437",1,7,54,5e+05,1,0,0,0,0,0,0,2,7,5,1
"4438",1,7,23,360000,0,0,0,0,0,0,1,2,7,5,7
"4439",1,7,19,360000,0,0,0,0,0,0,1,2,9,5,7
"4440",1,7,45,5e+05,0,0,0,0,0,0,1,2,7,5,7
"4441",2,7,39,250000,0,0,0,0,0,0,1,2,7,5,7
"4442",1,7,33,480000,0,0,0,0,0,0,1,2,9,5,7
"4443",1,7,56,4e+05,1,0,0,0,0,0,0,2,7,5,1
"4444",1,7,68,259223,1,0,0,0,0,0,0,2,7,2,1
"4445",1,7,62,180000,0,0,0,0,0,0,1,1,7,5,7
"4446",1,7,25,4e+05,0,0,0,0,0,0,1,1,13,3,7
"4447",2,7,44,80000,1,0,0,0,0,0,0,1,9,5,1
"4448",2,7,46,420000,0,0,0,1,0,0,0,1,7,5,4
"4449",1,7,40,9e+05,0,0,0,0,0,0,1,1,7,5,7
"4450",2,7,38,2e+05,0,0,0,0,0,0,1,1,7,2,7
"4451",2,7,22,499691.966803432,0,0,0,0,0,0,1,1,11,5,7
"4452",1,7,43,4e+05,0,0,0,0,0,0,1,1,9,5,7
"4453",2,7,28,499691.966803432,0,0,0,0,0,0,1,1,9,5,7
"4454",1,7,35,4e+05,0,0,0,0,0,0,1,1,7,5,7
"4455",1,7,24,4e+05,0,0,0,0,0,0,1,1,9,5,7
"4456",1,7,21,4e+05,0,0,0,0,0,0,1,1,7,5,7
"4457",2,7,57,499691.966803432,0,0,0,0,0,0,1,1,7,5,7
"4458",1,7,18,499691.966803432,0,0,0,0,0,0,1,1,7,5,7
"4459",1,7,51,480000,0,0,0,0,0,0,1,2,7,5,7
"4460",2,7,47,420000,0,0,0,0,0,0,1,2,11,5,7
"4461",2,7,28,5e+05,0,0,0,0,0,0,1,2,12,6,7
"4462",1,7,33,450000,0,0,0,0,0,0,1,2,11,5,7
"4463",2,7,58,450000,0,0,0,0,0,0,1,2,7,5,7
"4464",1,7,57,480000,0,0,0,0,0,0,1,2,7,5,7
"4465",1,7,62,499691.966803432,0,0,0,0,0,0,1,2,7,2,7
"4466",1,7,32,420000,0,0,0,0,0,0,1,1,9,5,7
"4467",2,7,25,3e+05,0,0,0,0,0,0,1,1,11,2,7
"4468",2,7,48,180000,0,0,0,0,0,0,1,1,7,2,7
"4469",2,7,50,460000,0,0,0,0,0,0,1,1,9,5,7
"4470",1,7,56,420000,0,0,0,0,0,0,1,1,7,5,7
"4471",1,7,76,350000,0,0,0,0,0,0,1,2,10,2,7
"4472",2,7,49,499691.966803432,0,0,0,0,0,0,1,2,9,5,7
"4473",2,7,18,499691.966803432,0,0,0,0,0,0,1,2,9,5,7
"4474",2,7,27,4e+05,0,0,0,0,0,0,1,2,12,5,7
"4475",1,7,59,499691.966803432,0,0,0,0,0,0,1,2,7,1,7
"4476",2,7,57,499691.966803432,0,0,0,0,0,0,1,2,9,2,7
"4477",1,7,58,5e+05,0,0,0,0,1,0,0,2,9,5,5
"4478",1,7,58,499691.966803432,0,0,0,0,0,0,1,2,7,2,7
"4479",2,7,34,499691.966803432,1,0,0,0,0,0,0,2,7,2,1
"4480",1,7,69,30000,0,0,0,0,1,0,0,1,8,2,5
"4481",1,7,28,1300000,0,0,0,0,0,0,1,1,13,3,7
"4482",1,7,53,6e+05,0,0,0,0,0,0,1,1,11,5,7
"4483",1,7,32,1500000,0,0,0,0,0,0,1,1,13,5,7
"4484",2,7,26,1500000,0,0,0,0,0,0,1,1,13,3,7
"4485",1,7,33,650000,0,0,0,0,0,0,1,1,11,5,7
"4486",2,7,38,1e+05,0,0,0,0,0,0,1,1,9,2,7
"4487",1,7,39,4e+05,0,0,0,0,0,0,1,1,11,5,7
"4488",2,7,40,178000,0,0,0,0,0,0,1,1,12,5,7
"4489",2,7,20,150000,0,0,0,0,0,0,1,1,13,5,7
"4490",2,7,43,250000,0,0,0,0,0,0,1,1,7,2,7
"4491",2,7,24,499691.966803432,0,0,0,0,0,0,1,1,13,5,7
"4492",2,7,46,288000,0,0,0,0,0,0,1,1,7,5,7
"4493",2,7,32,4e+05,0,0,0,0,0,0,1,1,13,5,7
"4494",1,7,32,550000,0,0,0,0,0,0,1,1,13,5,7
"4495",1,7,42,305894,1,0,0,0,0,0,0,1,7,2,1
"4496",1,7,24,2e+05,0,0,0,0,0,0,1,1,12,2,7
"4497",2,7,25,2e+05,0,0,0,0,0,0,1,1,12,2,7
"4498",1,7,41,5e+05,0,0,0,0,0,0,1,1,11,2,7
"4499",2,7,42,499691.966803432,0,0,0,0,0,0,1,1,11,2,7
"4500",1,7,37,6e+05,0,0,0,0,0,0,1,1,9,5,7
"4501",1,7,34,720000,0,0,0,0,0,0,1,1,12,5,7
"4502",2,7,27,267000,0,0,0,0,0,0,1,1,11,4,7
"4503",1,7,36,4e+05,0,0,0,0,0,0,1,1,9,5,7
"4504",1,7,33,5e+05,0,0,0,0,0,0,1,1,12,3,7
"4505",1,7,35,4e+05,0,0,0,0,0,0,1,1,7,3,7
"4506",2,7,64,1e+05,1,0,0,0,0,0,0,1,7,7,1
"4507",1,7,61,8e+05,0,0,0,0,0,0,1,1,13,4,7
"4508",1,7,39,5e+05,0,0,0,0,0,0,1,1,13,3,7
"4509",2,7,32,6e+05,0,0,0,0,0,0,1,1,13,5,7
"4510",2,7,51,5e+05,0,0,0,0,0,0,1,1,12,5,7
"4511",1,7,51,4e+05,0,0,0,0,0,0,1,2,9,5,7
"4512",1,7,55,4e+05,0,0,0,0,0,0,1,2,9,1,7
"4513",1,7,24,4e+05,0,0,0,0,0,0,1,2,9,2,7
"4514",1,7,46,5e+05,0,0,0,0,0,0,1,2,9,5,7
"4515",1,7,36,2e+05,0,0,0,0,0,0,1,2,12,1,7
"4516",1,7,26,250000,0,0,0,0,0,0,1,2,7,5,7
"4517",1,7,35,590000,0,0,0,0,0,0,1,1,9,5,7
"4518",2,7,63,350000,0,0,0,0,0,0,1,1,7,5,7
"4519",1,7,54,350000,0,0,0,0,0,0,1,1,7,5,7
"4520",1,7,34,450000,0,0,0,0,0,0,1,1,7,5,7
"4521",2,7,31,4e+05,0,0,0,0,0,0,1,1,13,2,7
"4522",2,7,45,4e+05,0,0,0,0,0,0,1,1,9,5,7
"4523",2,7,33,6e+05,0,0,0,0,0,0,1,1,13,4,7
"4524",1,7,64,350000,0,0,0,0,0,0,1,1,10,5,7
"4525",2,7,31,4e+05,0,0,0,0,0,0,1,1,9,7,7
"4526",1,7,29,5e+05,0,0,0,0,0,0,1,1,9,5,7
"4527",1,7,30,5e+05,0,0,0,0,0,0,1,1,11,2,7
"4528",1,7,64,4e+05,0,0,0,0,0,0,1,1,7,5,7
"4529",1,7,64,450000,0,0,0,0,0,0,1,1,10,5,7
"4530",2,7,29,650000,0,0,0,0,0,0,1,1,13,5,7
"4531",2,7,46,8e+05,0,0,0,0,0,0,1,1,11,5,7
"4532",1,7,47,8e+05,0,0,0,0,0,0,1,1,11,5,7
"4533",2,7,44,50000,1,0,0,0,0,0,0,1,7,2,1
"4534",2,7,42,499691.966803432,0,0,0,0,0,0,1,1,7,9,7
"4535",2,7,31,2e+05,1,0,0,0,0,0,0,1,7,2,1
"4536",1,7,24,320000,0,0,0,0,0,0,1,1,9,3,7
"4537",2,7,61,380000,0,0,0,0,0,0,1,1,7,7,7
"4538",1,7,19,4e+05,0,0,0,0,0,0,1,1,9,5,7
"4539",1,7,35,450000,0,0,0,0,0,0,1,2,9,5,7
"4540",1,7,56,380000,0,0,0,0,0,0,1,2,7,5,7
"4541",1,7,57,4e+05,0,0,0,0,0,0,1,2,9,5,7
"4542",2,7,47,1500000,0,0,0,0,0,0,1,2,12,5,7
"4543",1,7,39,150000,0,0,0,0,0,0,1,2,9,2,7
"4544",2,7,34,420000,0,0,0,0,0,0,1,2,7,2,7
"4545",1,7,19,2e+05,0,0,0,0,0,0,1,2,9,2,7
"4546",1,7,35,4e+05,0,0,0,0,0,0,1,2,9,5,7
"4547",2,7,29,4e+05,0,0,0,0,0,0,1,2,9,5,7
"4548",2,7,60,2e+05,0,0,0,0,0,0,1,2,9,5,7
"4549",1,7,37,4e+05,0,0,0,0,0,0,1,2,7,2,7
"4550",2,7,64,499691.966803432,0,0,0,0,0,0,1,2,9,9,7
"4551",1,7,50,306020,0,0,0,0,0,0,1,2,7,2,7
"4552",1,7,53,5e+05,0,0,0,0,0,0,1,1,7,5,7
"4553",1,7,25,5e+05,0,0,0,0,0,0,1,1,11,1,7
"4554",2,7,30,4e+05,0,0,0,0,0,0,1,1,12,5,7
"4555",1,7,26,650000,0,0,0,0,0,0,1,1,11,5,7
"4556",1,7,36,6e+05,0,0,0,0,0,0,1,1,11,5,7
"4557",2,7,56,7e+05,0,0,0,0,0,0,1,1,13,3,7
"4558",1,7,25,4e+05,0,0,0,0,0,0,1,1,9,5,7
"4559",2,7,38,380000,0,0,0,0,0,0,1,1,9,5,7
"4560",2,7,45,370000,0,0,0,0,0,0,1,1,11,5,7
"4561",1,7,22,750000,0,0,0,0,0,0,1,1,9,5,7
"4562",1,7,18,5e+05,0,0,0,0,0,0,1,1,9,5,7
"4563",2,7,40,1200000,0,0,0,0,0,0,1,1,7,1,7
"4564",2,7,33,450000,0,0,1,0,0,0,0,1,9,5,3
"4565",2,7,35,1e+06,0,0,0,0,0,0,1,1,13,3,7
"4566",1,7,38,5e+05,0,0,0,0,0,0,1,1,9,5,7
"4567",2,7,55,360000,0,0,0,0,0,0,1,1,7,5,7
"4568",1,7,25,410000,0,0,0,0,0,0,1,1,9,5,7
"4569",2,7,45,4e+05,0,0,0,0,0,0,1,1,7,5,7
"4570",2,7,55,2e+05,0,0,0,0,0,0,1,1,9,5,7
"4571",1,7,32,7e+05,0,0,0,0,0,0,1,1,9,5,7
"4572",2,7,30,270000,0,0,0,0,0,1,0,1,9,5,6
"4573",2,7,30,499691.966803432,0,0,0,0,0,1,0,1,13,2,6
"4574",1,7,29,450000,0,0,0,0,0,0,1,1,9,5,7
"4575",1,7,41,6e+05,0,0,0,0,0,0,1,1,7,5,7
"4576",2,7,31,5e+05,0,0,0,0,0,0,1,1,11,2,7
"4577",1,7,52,350000,0,0,0,0,0,0,1,1,7,2,7
"4578",1,7,26,4e+05,0,0,0,0,0,0,1,1,7,5,7
"4579",2,7,52,350000,0,0,0,0,0,0,1,1,7,2,7
"4580",1,7,35,4e+05,0,0,0,0,0,0,1,1,11,4,7
"4581",2,7,35,1e+06,0,0,0,0,0,0,1,1,13,2,7
"4582",1,7,40,7e+05,0,0,0,0,0,0,1,1,13,5,7
"4583",2,7,56,5e+05,0,0,0,0,0,0,1,1,13,4,7
"4584",1,7,62,125000,0,0,0,0,0,0,1,1,7,5,7
"4585",1,7,34,650000,0,0,0,0,0,0,1,1,13,3,7
"4586",2,7,33,2e+05,0,0,0,0,0,0,1,1,13,2,7
"4587",2,7,59,499691.966803432,0,0,0,0,0,0,1,1,11,2,7
"4588",1,7,50,1100000,0,0,0,0,0,0,1,1,13,5,7
"4589",1,7,38,1270000,0,0,0,0,0,0,1,1,13,3,7
"4590",2,7,65,2e+06,0,0,0,0,0,0,1,1,12,2,7
"4591",2,7,31,25000,0,0,0,0,0,0,1,1,13,2,7
"4592",1,7,30,750000,0,0,0,0,0,0,1,1,13,3,7
"4593",2,7,63,4e+05,0,0,0,0,0,0,1,1,9,4,7
"4594",1,7,41,4e+05,0,0,0,0,0,0,1,1,9,5,7
"4595",1,7,30,4e+05,0,0,0,0,0,0,1,1,11,5,7
"4596",1,7,66,4e+05,0,0,0,0,0,0,1,1,7,5,7
"4597",1,7,63,4e+05,0,0,0,0,0,0,1,1,9,5,7
"4598",1,7,52,850000,0,0,0,0,0,0,1,1,11,5,7
"4599",2,7,42,5e+05,0,0,0,0,0,0,1,1,11,5,7
"4600",1,7,22,430000,0,0,0,0,0,0,1,1,11,1,7
"4601",1,7,18,140000,0,0,0,0,0,0,1,1,11,5,7
"4602",1,7,69,250000,0,0,0,0,0,0,1,1,7,2,7
"4603",2,7,28,4e+05,0,0,0,0,0,0,1,1,11,5,7
"4604",1,7,53,3e+05,0,0,0,0,0,0,1,2,7,2,7
"4605",2,7,57,5e+05,0,0,0,0,0,0,1,2,11,2,7
"4606",1,7,54,5e+05,1,0,0,0,0,0,0,2,7,2,1
"4607",1,7,21,499691.966803432,0,0,0,0,0,0,1,2,13,9,7
"4608",1,7,31,5e+05,0,0,0,0,0,0,1,2,9,5,7
"4609",1,7,48,4e+05,0,0,0,0,0,0,1,2,7,2,7
"4610",1,7,32,250000,0,0,0,0,0,0,1,2,12,5,7
"4611",1,7,48,7e+05,0,0,0,0,0,0,1,2,12,5,7
"4612",2,7,39,70000,0,0,0,0,0,0,1,2,9,5,7
"4613",1,7,25,350000,0,0,0,0,0,0,1,2,11,5,7
"4614",1,7,42,4e+05,0,0,0,0,0,0,1,2,7,2,7
"4615",2,7,40,5e+05,0,0,0,0,0,0,1,2,13,5,7
"4616",1,7,58,499691.966803432,0,0,0,0,0,0,1,1,7,5,7
"4617",1,7,42,4e+05,0,0,0,0,0,0,1,1,7,5,7
"4618",1,7,36,4e+05,0,0,0,0,0,0,1,1,11,5,7
"4619",2,7,60,499691.966803432,0,0,0,0,0,0,1,1,11,2,7
"4620",2,7,55,499691.966803432,0,0,0,0,0,0,1,1,11,2,7
"4621",1,7,29,4e+05,0,0,0,0,0,0,1,1,11,5,7
"4622",2,7,61,4e+05,0,0,0,0,0,0,1,1,7,5,7
"4623",1,7,57,3e+05,0,0,0,0,0,0,1,1,7,2,7
"4624",2,7,54,3e+05,0,0,0,0,0,0,1,1,7,2,7
"4625",1,7,43,4e+05,0,0,0,0,0,0,1,1,7,5,7
"4626",1,7,42,5e+05,0,0,0,0,0,0,1,1,11,2,7
"4627",2,7,31,3e+05,0,0,0,0,0,0,1,1,9,2,7
"4628",1,7,64,550000,0,0,0,0,0,0,1,1,13,5,7
"4629",2,7,71,130000,0,0,0,0,0,1,0,2,7,2,6
"4630",1,7,23,4e+05,0,0,0,0,0,0,1,2,9,5,7
"4631",1,7,63,150000,1,0,0,0,0,1,0,2,7,2,1
"4632",1,7,30,250000,0,0,0,0,0,0,1,2,9,5,7
"4633",2,7,54,2e+05,1,0,0,0,1,1,0,2,7,2,1
"4634",1,7,55,4e+05,0,0,0,0,0,0,1,2,7,5,7
"4635",2,7,58,1e+05,0,0,0,0,0,1,0,2,7,5,6
"4636",1,7,40,4e+05,0,0,0,0,0,0,1,2,7,5,7
"4637",1,7,33,4e+05,0,0,0,0,0,0,1,2,9,2,7
"4638",1,7,61,8e+05,1,0,0,0,0,0,0,2,7,2,1
"4639",1,7,49,2e+05,0,0,0,0,0,0,1,2,7,5,7
"4640",1,7,91,2e+05,1,0,0,0,0,0,0,2,1,2,1
"4641",1,7,51,2e+05,0,0,0,0,0,1,0,2,7,2,6
"4642",2,7,52,230533,0,0,0,0,0,0,1,2,7,5,7
"4643",2,7,29,650000,0,0,0,0,0,0,1,2,13,5,7
"4644",2,7,33,360000,0,0,0,0,0,0,1,2,12,5,7
"4645",1,7,59,3e+05,0,0,0,0,0,0,1,2,7,2,7
"4646",1,7,32,4e+05,0,0,0,0,0,0,1,2,9,2,7
"4647",1,7,67,4e+05,0,0,0,0,0,0,1,2,8,5,7
"4648",1,7,48,5e+05,0,0,0,0,0,0,1,2,9,5,7
"4649",1,7,36,1e+06,0,0,0,0,0,0,1,2,7,2,7
"4650",2,7,49,6e+05,0,0,0,0,0,0,1,2,9,5,7
"4651",1,7,63,6e+05,0,0,0,0,0,0,1,2,7,5,7
"4652",1,7,37,8e+05,0,0,0,0,0,0,1,2,9,5,7
"4653",1,7,52,4e+05,0,0,0,0,0,0,1,2,7,5,7
"4654",1,7,50,4e+05,0,0,0,0,0,0,1,2,11,5,7
"4655",2,7,37,4e+05,0,0,0,0,0,0,1,2,7,5,7
"4656",2,7,20,499691.966803432,0,0,0,0,0,0,1,2,11,5,7
"4657",1,7,17,499691.966803432,0,0,0,0,0,0,1,2,11,5,7
"4658",2,7,49,4e+05,0,0,0,0,0,0,1,2,12,3,7
"4659",2,7,57,2700000,0,0,0,0,0,0,1,2,13,5,7
"4660",2,7,83,650000,1,0,0,0,0,0,0,2,10,5,1
"4661",1,7,32,140000,0,0,0,1,0,0,0,2,5,5,4
"4662",2,7,33,340000,0,0,0,0,0,0,1,2,12,3,7
"4663",1,7,40,1900000,0,0,0,0,0,0,1,2,9,5,7
"4664",1,7,29,8e+05,0,0,0,0,0,0,1,2,11,2,7
"4665",2,7,43,2e+05,0,0,0,0,0,0,1,2,11,2,7
"4666",1,7,46,2e+05,0,0,0,0,0,0,1,2,9,2,7
"4667",1,7,41,4e+05,0,0,0,0,0,0,1,2,9,5,7
"4668",1,7,40,4e+05,0,0,0,0,0,0,1,2,7,5,7
"4669",1,7,59,1e+06,0,0,0,0,0,0,1,2,12,5,7
"4670",1,7,50,380000,0,0,0,0,0,0,1,2,9,5,7
"4671",1,7,59,380000,0,0,0,0,0,0,1,2,9,5,7
"4672",1,7,64,4e+05,0,0,0,0,0,0,1,2,6,5,7
"4673",1,7,26,3e+05,0,0,0,0,0,0,1,2,7,2,7
"4674",2,7,36,250000,0,0,0,0,0,0,1,2,9,5,7
"4675",1,7,31,380000,0,0,0,0,0,0,1,2,11,5,7
"4676",1,7,48,2e+05,0,0,0,0,0,0,1,2,9,2,7
"4677",2,7,38,380000,0,0,0,0,0,0,1,2,7,5,7
"4678",1,7,69,2e+05,0,0,0,0,0,0,1,2,7,1,7
"4679",1,7,57,4e+05,0,0,0,0,0,0,1,2,7,5,7
"4680",1,7,63,4e+05,0,0,0,0,0,0,1,2,9,2,7
"4681",1,7,26,4e+05,0,0,0,0,0,0,1,2,9,5,7
"4682",1,7,68,4e+05,0,0,0,0,0,0,1,2,9,5,7
"4683",1,7,64,4e+05,0,0,0,0,0,0,1,2,7,5,7
"4684",1,7,51,4e+05,0,0,0,0,0,0,1,2,9,2,7
"4685",1,7,60,150000,0,0,0,0,0,0,1,2,7,2,7
"4686",1,7,63,2e+06,0,0,0,0,0,1,0,2,13,5,6
"4687",2,7,62,2e+06,0,0,0,0,0,0,1,2,13,5,7
"4688",1,7,61,640000,0,0,0,0,1,0,0,2,9,3,5
"4689",2,7,61,4e+05,0,0,0,0,0,0,1,2,9,5,7
"4690",1,7,59,4e+05,0,0,0,0,0,0,1,2,7,5,7
"4691",1,7,34,550000,0,0,0,0,0,0,1,2,11,5,7
"4692",1,7,53,5e+05,0,0,0,0,0,0,1,2,12,5,7
"4693",2,7,48,4e+05,0,0,0,0,0,0,1,2,11,7,7
"4694",1,7,69,4e+05,1,0,0,0,1,0,0,2,7,5,1
"4695",2,7,24,4e+05,0,0,0,0,0,0,1,1,12,5,7
"4696",1,7,51,4e+05,0,0,0,0,0,0,1,1,7,5,7
"4697",2,7,22,120000,0,0,0,0,0,0,1,1,11,5,7
"4698",2,7,39,520000,0,0,0,0,0,0,1,1,12,5,7
"4699",1,7,42,4e+05,0,0,0,0,0,0,1,1,9,4,7
"4700",2,7,37,4e+05,0,0,0,0,0,0,1,1,11,5,7
"4701",2,7,39,4e+05,0,0,0,0,0,0,1,1,12,5,7
"4702",1,7,34,4e+05,0,0,0,0,0,0,1,1,12,5,7
"4703",1,7,40,6e+05,0,0,0,0,0,0,1,2,12,2,7
"4704",2,7,36,380000,0,0,0,0,0,0,1,2,9,5,7
"4705",1,7,35,4e+05,0,0,0,0,0,0,1,2,9,5,7
"4706",1,7,23,1e+05,0,0,0,0,0,0,1,2,7,2,7
"4707",2,7,52,180000,0,0,0,0,0,0,1,2,11,5,7
"4708",1,7,58,4e+05,0,0,0,0,0,0,1,2,11,3,7
"4709",2,7,36,6e+05,0,0,0,0,0,0,1,2,7,5,7
"4710",1,7,64,1e+05,0,0,0,0,0,0,1,2,7,2,7
"4711",2,7,41,150000,0,0,0,0,0,0,1,2,12,5,7
"4712",2,7,27,4e+05,0,0,0,0,0,0,1,2,9,5,7
"4713",1,7,27,499691.966803432,0,0,0,0,0,0,1,2,9,5,7
"4714",2,7,58,4e+05,0,0,0,0,0,0,1,2,7,7,7
"4715",2,7,55,130000,0,0,0,0,0,0,1,2,9,5,7
"4716",1,7,60,2e+05,0,0,0,0,0,0,1,2,7,5,7
"4717",2,7,23,250000,0,0,0,0,0,0,1,2,12,5,7
"4718",1,7,55,5e+05,0,0,0,0,0,0,1,2,7,2,7
"4719",2,7,55,250000,0,0,0,0,0,0,1,2,9,5,7
"4720",2,7,50,4e+05,0,0,0,0,0,0,1,2,7,5,7
"4721",1,7,50,4e+05,0,0,0,0,0,0,1,2,7,5,7
"4722",2,7,71,150000,0,0,0,0,0,0,1,2,6,5,7
"4723",1,7,69,2e+05,0,0,0,0,1,0,0,2,6,5,5
"4724",1,7,40,250000,0,0,0,0,0,0,1,2,7,5,7
"4725",1,7,35,5e+05,0,0,0,0,0,0,1,2,9,3,7
"4726",2,7,46,5e+05,0,0,0,0,0,0,1,2,11,2,7
"4727",1,7,52,5e+05,0,0,0,0,0,0,1,2,9,2,7
"4728",2,7,41,3e+05,0,0,0,0,0,0,1,2,11,7,7
"4729",1,7,33,5e+05,0,0,0,0,0,0,1,1,9,5,7
"4730",1,7,65,348289,0,0,0,0,0,0,1,2,7,5,7
"4731",1,7,24,368596,0,0,0,0,0,0,1,2,12,5,7
"4732",2,7,52,450000,0,0,0,0,0,0,1,2,7,5,7
"4733",1,7,22,4e+05,0,0,0,0,0,0,1,2,11,5,7
"4734",2,7,41,2e+05,0,0,0,0,0,0,1,2,7,2,7
"4735",1,7,49,330000,0,0,0,0,0,0,1,2,7,5,7
"4736",1,7,19,499691.966803432,0,0,0,0,0,0,1,2,13,5,7
