"","sexo","region","edad","yoprcor","s31a1","zona","e6a","o15","yoprcoripc"
"2140",1,7,44,270000,7,1,7,5,355020.965778439
"2141",2,7,42,140000,7,1,9,2,184084.94521845
"2142",1,7,30,270000,7,1,9,5,355020.965778439
"2143",1,7,47,2e+05,7,1,9,2,262978.493169214
"2144",2,7,27,80000,7,1,9,2,105191.397267686
"2145",1,7,27,4e+05,7,1,9,5,525956.986338428
"2146",1,7,33,3e+05,7,1,9,5,394467.739753821
"2147",1,7,27,5e+05,7,1,9,8,657446.232923035
"2148",1,7,24,7e+05,7,1,9,8,920424.726092249
"2149",2,7,52,40000,7,1,9,2,52595.6986338428
"2150",1,7,58,2e+05,7,1,7,2,262978.493169214
"2151",2,7,60,2e+05,7,1,9,2,262978.493169214
"2152",1,7,52,270000,7,1,11,5,355020.965778439
"2153",2,7,49,270000,7,1,9,5,355020.965778439
"2154",2,7,41,4e+05,7,1,11,3,525956.986338428
"2155",2,7,45,250000,7,1,7,2,328723.116461518
"2156",1,7,50,270000,7,1,7,2,355020.965778439
"2157",2,7,46,70000,7,1,7,2,92042.4726092249
"2158",1,7,38,350000,7,1,9,5,460212.363046125
"2159",2,7,46,80000,7,1,11,2,105191.397267686
"2160",1,7,37,3e+05,7,1,9,5,394467.739753821
"2161",1,7,29,250000,2,1,7,5,328723.116461518
"2162",1,7,57,270000,7,1,7,5,355020.965778439
"2163",1,7,30,150000,7,1,9,5,197233.869876911
"2164",2,7,34,110000,7,1,7,5,144638.171243068
"2165",1,7,39,270000,7,1,7,5,355020.965778439
"2166",2,7,33,270000,7,1,11,5,355020.965778439
"2167",1,7,32,490000,7,1,11,5,644297.308264575
"2168",1,7,59,270000,7,1,7,5,355020.965778439
"2169",2,7,28,270000,7,1,13,5,355020.965778439
"2170",1,7,18,270000,7,1,11,5,355020.965778439
"2171",2,7,38,2e+05,7,1,7,5,262978.493169214
"2172",2,7,46,270000,7,1,9,5,355020.965778439
"2173",2,7,37,3e+05,7,1,9,2,394467.739753821
"2174",1,7,23,280000,7,1,12,5,368169.8904369
"2175",1,7,47,270000,7,1,7,5,355020.965778439
"2176",2,7,23,270000,7,1,9,5,355020.965778439
"2177",1,7,19,120000,7,1,9,8,157787.095901528
"2178",2,7,42,150000,7,1,7,2,197233.869876911
"2179",1,7,20,381237.006102589,7,1,11,5,501285.667026007
"2180",2,7,41,2e+05,7,1,7,5,262978.493169214
"2181",2,7,30,150000,7,1,11,5,197233.869876911
"2182",1,7,34,270000,7,1,9,5,355020.965778439
"2183",1,7,63,2e+05,7,1,9,5,262978.493169214
"2184",2,7,72,381237.006102589,7,1,6,2,501285.667026007
"2185",2,7,28,140000,7,1,9,5,184084.94521845
"2186",1,7,35,270000,7,1,11,5,355020.965778439
"2187",1,7,20,237068,7,1,9,5,311718.927093196
"2188",2,7,34,220000,7,1,9,5,289276.342486135
"2189",1,7,57,280000,7,1,7,5,368169.8904369
"2190",2,7,29,30000,1,1,9,5,39446.7739753821
"2191",2,7,45,350000,7,1,11,3,460212.363046125
"2192",1,7,33,8e+05,7,1,9,2,1051913.97267686
"2193",2,7,30,250000,7,1,14,5,328723.116461518
"2194",1,7,61,2e+05,7,1,7,2,262978.493169214
"2195",2,7,50,70000,7,1,7,2,92042.4726092249
"2196",1,7,37,170000,7,1,11,2,223531.719193832
"2197",1,7,32,270000,7,1,11,5,355020.965778439
"2198",1,7,57,3e+05,7,1,7,5,394467.739753821
"2199",2,7,47,4e+05,7,1,11,3,525956.986338428
"2200",1,7,28,270000,7,1,11,5,355020.965778439
"2201",2,7,25,96000,7,1,12,5,126229.676721223
"2202",2,7,22,4e+05,7,1,13,5,525956.986338428
"2203",1,7,56,450000,7,1,11,5,591701.609630732
"2204",2,7,46,160000,7,1,11,3,210382.794535371
"2205",2,7,22,276000,7,1,11,5,362910.320573515
"2206",2,7,20,276000,7,1,11,5,362910.320573515
"2207",2,7,56,270000,7,1,7,5,355020.965778439
"2208",1,7,22,6e+05,7,1,9,8,788935.479507642
"2209",2,7,27,450000,7,1,15,3,591701.609630732
"2210",2,7,27,80000,7,1,9,2,105191.397267686
"2211",1,7,28,290000,7,1,9,5,381318.81509536
"2212",1,7,45,230000,7,1,7,5,302425.267144596
"2213",1,7,23,160000,1,1,12,5,210382.794535371
"2214",2,7,47,381237.006102589,7,2,7,5,501285.667026007
"2215",1,7,51,1342857,7,2,9,5,1765712.55200866
"2216",1,7,61,150000,7,2,7,2,197233.869876911
"2217",1,7,45,3600000,7,2,15,3,4733612.87704585
"2218",2,7,41,6e+05,7,2,13,3,788935.479507642
"2219",1,7,51,275000,7,2,9,2,361595.428107669
"2220",1,7,60,4e+05,7,2,7,2,525956.986338428
"2221",1,7,38,350000,7,2,7,2,460212.363046125
"2222",1,7,33,276000,7,2,11,5,362910.320573515
"2223",1,7,50,1e+05,7,2,7,2,131489.246584607
"2224",2,7,43,1200000,7,2,15,3,1577870.95901528
"2225",1,7,52,1200000,7,2,15,3,1577870.95901528
"2226",1,7,59,3e+05,7,2,7,2,394467.739753821
"2227",1,7,37,2e+05,7,2,7,2,262978.493169214
"2228",1,7,71,260000,7,2,7,5,341872.041119978
"2229",1,7,45,275000,1,2,9,5,361595.428107669
"2230",1,7,65,80000,7,2,7,2,105191.397267686
"2231",1,7,52,5e+05,7,2,7,2,657446.232923035
"2232",1,7,68,350000,7,2,7,5,460212.363046125
"2233",1,7,57,347490,7,2,13,3,456911.982956851
"2234",2,7,53,645677,7,2,13,3,848995.822670093
"2235",1,7,62,6e+05,7,2,9,2,788935.479507642
"2236",1,7,55,340000,7,2,9,5,447063.438387664
"2237",1,7,50,2e+05,7,2,9,1,262978.493169214
"2238",2,7,53,381237.006102589,7,2,7,2,501285.667026007
"2239",1,7,50,270000,7,2,7,5,355020.965778439
"2240",1,7,28,270000,7,2,9,5,355020.965778439
"2241",1,7,19,270000,7,2,11,5,355020.965778439
"2242",2,7,35,275000,7,2,7,5,361595.428107669
"2243",1,7,37,275000,7,2,7,5,361595.428107669
"2244",1,7,50,3e+05,7,2,7,5,394467.739753821
"2245",1,7,26,381237.006102589,7,2,13,2,501285.667026007
"2246",1,7,55,275000,7,2,7,5,361595.428107669
"2247",2,7,33,3e+05,2,2,7,5,394467.739753821
"2248",1,7,23,3e+05,7,2,7,5,394467.739753821
"2249",1,7,29,275000,1,2,7,5,361595.428107669
"2250",1,7,46,270000,7,2,7,5,355020.965778439
"2251",1,7,42,270000,7,2,7,5,355020.965778439
"2252",1,7,30,1e+05,7,2,7,2,131489.246584607
"2253",1,7,36,270000,7,2,7,5,355020.965778439
"2254",2,7,85,150000,7,2,1,2,197233.869876911
"2255",1,7,51,381237.006102589,7,2,7,2,501285.667026007
"2256",2,7,27,7e+05,7,2,15,3,920424.726092249
"2257",1,7,46,381237.006102589,7,2,7,2,501285.667026007
"2258",1,7,44,3e+05,7,2,7,2,394467.739753821
"2259",1,7,33,2e+05,7,2,7,2,262978.493169214
"2260",1,7,54,3e+05,7,2,7,2,394467.739753821
"2261",1,7,38,3e+05,7,2,7,2,394467.739753821
"2262",2,7,36,381237.006102589,7,2,7,9,501285.667026007
"2263",1,7,25,3e+05,7,2,9,2,394467.739753821
"2264",1,7,18,3e+05,7,2,7,2,394467.739753821
"2265",1,7,38,270000,7,2,7,2,355020.965778439
"2266",2,7,39,270000,7,2,7,5,355020.965778439
"2267",1,7,41,250000,7,2,7,2,328723.116461518
"2268",2,7,38,381237.006102589,7,2,7,9,501285.667026007
"2269",2,7,40,3e+05,7,2,9,5,394467.739753821
"2270",1,7,25,3e+05,7,2,11,1,394467.739753821
"2271",1,7,27,4e+05,7,2,11,2,525956.986338428
"2272",1,7,58,120000,7,2,1,2,157787.095901528
"2273",2,7,56,120000,7,2,1,2,157787.095901528
"2274",1,7,27,1e+05,7,2,7,2,131489.246584607
"2275",2,7,25,1e+05,7,2,9,2,131489.246584607
"2276",1,7,54,3e+05,7,2,7,2,394467.739753821
"2277",2,7,25,275000,7,2,7,5,361595.428107669
"2278",1,7,16,2e+05,7,2,7,2,262978.493169214
"2279",1,7,16,2e+05,7,2,7,2,262978.493169214
"2280",1,7,62,350000,7,2,1,2,460212.363046125
"2281",1,7,41,350000,7,2,7,2,460212.363046125
"2282",1,7,48,3e+05,7,2,7,5,394467.739753821
"2283",1,7,49,3e+05,7,2,7,2,394467.739753821
"2284",1,7,23,270000,7,2,7,2,355020.965778439
"2285",1,7,29,270000,7,2,7,2,355020.965778439
"2286",1,7,65,50000,7,2,1,2,65744.6232923035
"2287",1,7,33,3e+05,7,2,7,5,394467.739753821
"2288",2,7,63,80000,7,2,7,5,105191.397267686
"2289",2,7,71,381237.006102589,7,2,6,5,501285.667026007
"2290",1,7,63,2e+05,7,2,7,5,262978.493169214
"2291",1,7,18,1e+05,7,2,11,5,131489.246584607
"2292",1,7,68,1e+05,7,2,7,2,131489.246584607
"2293",1,7,39,125000,7,2,13,5,164361.558230759
"2294",2,7,36,125000,7,2,14,5,164361.558230759
"2295",1,7,65,2e+05,7,2,8,2,262978.493169214
"2296",2,7,66,381237.006102589,7,2,6,2,501285.667026007
"2297",2,7,37,381237.006102589,7,2,12,2,501285.667026007
"2298",2,7,58,270000,7,2,7,3,355020.965778439
"2299",1,7,43,2e+05,7,2,7,2,262978.493169214
"2300",1,7,53,370000,7,2,9,5,486510.212363046
"2301",2,7,50,2e+05,7,2,7,2,262978.493169214
"2302",2,7,19,370000,7,2,9,5,486510.212363046
"2303",1,7,37,3e+05,7,2,9,1,394467.739753821
"2304",2,7,41,3e+05,7,2,7,2,394467.739753821
"2305",1,7,58,150000,7,2,11,5,197233.869876911
"2306",1,7,44,270000,7,2,9,5,355020.965778439
"2307",2,7,62,1e+05,7,2,6,5,131489.246584607
"2308",2,7,48,60000,7,2,7,2,78893.5479507642
"2309",1,7,26,270000,7,2,9,5,355020.965778439
"2310",1,7,47,365000,7,2,9,5,479935.750033816
"2311",1,7,50,2e+05,7,2,7,2,262978.493169214
"2312",1,7,54,275000,7,2,7,5,361595.428107669
"2313",1,7,50,2e+05,7,2,7,2,262978.493169214
"2314",1,7,49,275000,2,2,7,5,361595.428107669
"2315",2,7,38,381237.006102589,7,2,7,2,501285.667026007
"2316",1,7,47,50000,7,2,7,5,65744.6232923035
"2317",1,7,57,270000,7,2,7,5,355020.965778439
"2318",1,7,57,150000,7,2,7,2,197233.869876911
"2319",1,7,42,270000,7,2,7,5,355020.965778439
"2320",1,7,71,3e+05,7,2,6,5,394467.739753821
"2321",2,7,59,275000,7,2,7,5,361595.428107669
"2322",1,7,51,275000,7,2,1,5,361595.428107669
"2323",1,7,26,270000,7,2,7,5,355020.965778439
"2324",1,7,75,180000,7,1,8,2,236680.643852293
"2325",1,7,40,3e+05,7,1,9,5,394467.739753821
"2326",1,7,65,3e+05,7,1,8,5,394467.739753821
"2327",2,7,36,3e+05,7,1,7,5,394467.739753821
"2328",2,7,43,3e+05,7,1,9,5,394467.739753821
"2329",1,7,15,3e+05,7,1,7,5,394467.739753821
"2330",2,7,57,2e+05,7,1,9,3,262978.493169214
"2331",2,7,49,3e+05,7,1,9,2,394467.739753821
"2332",1,7,36,8e+05,7,1,9,8,1051913.97267686
"2333",2,7,38,720000,7,1,15,3,946722.575409171
"2334",1,7,60,350000,7,1,10,2,460212.363046125
"2335",2,7,55,1e+05,7,1,9,2,131489.246584607
"2336",2,7,39,270000,7,1,11,5,355020.965778439
"2337",1,7,54,270000,7,1,7,5,355020.965778439
"2338",2,7,62,381237.006102589,7,1,7,2,501285.667026007
"2339",1,7,65,381237.006102589,7,1,7,2,501285.667026007
"2340",2,7,32,5e+05,7,1,15,3,657446.232923035
"2341",1,7,44,260000,7,1,7,5,341872.041119978
"2342",1,7,44,3e+05,7,1,7,5,394467.739753821
"2343",2,7,45,270000,7,1,11,5,355020.965778439
"2344",2,7,51,270000,7,1,12,3,355020.965778439
"2345",1,7,48,1200000,7,1,9,8,1577870.95901528
"2346",2,7,56,250000,7,1,11,2,328723.116461518
"2347",1,7,74,3e+05,7,1,8,2,394467.739753821
"2348",1,7,65,8e+05,7,1,9,1,1051913.97267686
"2349",2,7,60,2e+05,7,1,6,6,262978.493169214
"2350",1,7,53,240000,7,1,7,5,315574.191803057
"2351",2,7,62,20000,1,1,6,2,26297.8493169214
"2352",1,7,64,270000,7,1,6,5,355020.965778439
"2353",1,7,26,450000,7,1,12,5,591701.609630732
"2354",1,7,52,7e+05,7,1,9,3,920424.726092249
"2355",2,7,44,320000,7,1,14,3,420765.589070742
"2356",1,7,24,270000,7,1,9,5,355020.965778439
"2357",2,7,49,530000,7,1,15,3,696893.006898417
"2358",2,7,44,270000,7,1,11,5,355020.965778439
"2359",1,7,40,1e+05,4,1,7,5,131489.246584607
"2360",1,7,50,381237.006102589,7,1,14,2,501285.667026007
"2361",2,7,53,381237.006102589,7,1,9,2,501285.667026007
"2362",1,7,53,1e+06,7,1,13,2,1314892.46584607
"2363",1,7,57,270000,1,1,7,5,355020.965778439
"2364",1,7,33,150000,7,1,9,5,197233.869876911
"2365",2,7,29,270000,7,1,9,5,355020.965778439
"2366",1,7,37,3e+05,7,1,15,2,394467.739753821
"2367",2,7,33,276000,7,1,9,5,362910.320573515
"2368",2,7,53,1e+05,7,1,9,5,131489.246584607
"2369",1,7,63,6e+05,7,1,9,5,788935.479507642
"2370",1,7,49,150000,7,1,7,2,197233.869876911
"2371",2,7,47,150000,7,1,9,2,197233.869876911
"2372",1,7,41,5e+05,7,1,11,2,657446.232923035
"2373",1,7,56,260000,7,1,7,5,341872.041119978
"2374",2,7,50,260000,7,1,9,5,341872.041119978
"2375",1,7,21,260000,7,1,9,5,341872.041119978
"2376",2,7,52,2e+05,6,1,7,5,262978.493169214
"2377",1,7,65,270000,7,1,7,5,355020.965778439
"2378",2,7,70,30000,7,1,7,2,39446.7739753821
"2379",1,7,39,190000,7,1,7,7,249829.568510753
"2380",1,7,36,190000,7,1,7,3,249829.568510753
"2381",2,7,42,190000,7,1,9,5,249829.568510753
"2382",1,7,49,270000,7,1,7,5,355020.965778439
"2383",1,7,52,270000,7,1,9,5,355020.965778439
"2384",2,7,63,450000,2,1,8,4,591701.609630732
"2385",1,7,49,3e+05,2,1,9,4,394467.739753821
"2386",2,7,58,3e+05,7,1,9,4,394467.739753821
"2387",1,7,53,750000,7,1,15,4,986169.349384553
"2388",2,7,30,750000,7,1,15,4,986169.349384553
"2389",1,7,35,3e+05,7,1,11,3,394467.739753821
"2390",1,7,22,3e+05,7,1,9,5,394467.739753821
"2391",2,7,26,1e+05,7,1,14,5,131489.246584607
"2392",1,7,58,1e+05,7,1,7,2,131489.246584607
"2393",2,7,50,80000,1,1,9,7,105191.397267686
"2394",1,7,24,450000,7,1,9,5,591701.609630732
"2395",1,7,30,3e+05,7,1,7,5,394467.739753821
"2396",2,7,35,3e+05,7,1,11,5,394467.739753821
"2397",1,7,60,270000,7,1,9,2,355020.965778439
"2398",1,7,62,270000,7,1,7,5,355020.965778439
"2399",2,7,58,270000,7,1,7,5,355020.965778439
"2400",2,7,33,270000,7,1,9,5,355020.965778439
"2401",1,7,30,3e+05,7,1,9,2,394467.739753821
"2402",1,7,67,270000,7,1,7,5,355020.965778439
"2403",2,7,62,381237.006102589,7,1,9,2,501285.667026007
"2404",1,7,24,275000,7,1,9,5,361595.428107669
"2405",1,7,58,270000,7,1,7,5,355020.965778439
"2406",1,7,31,270000,7,1,9,5,355020.965778439
"2407",1,7,20,270000,7,1,9,5,355020.965778439
"2408",1,7,36,280000,7,1,7,5,368169.8904369
"2409",2,7,41,280000,7,1,7,5,368169.8904369
"2410",1,7,60,1e+05,7,1,6,2,131489.246584607
"2411",2,7,61,2e+05,7,1,6,5,262978.493169214
"2412",2,7,28,180000,7,1,9,5,236680.643852293
"2413",2,7,25,318722,7,1,13,5,419085.156499391
"2414",1,7,47,270000,7,1,9,5,355020.965778439
"2415",1,7,25,470000,7,1,9,8,617999.458947653
"2416",1,7,57,381237.006102589,1,1,7,2,501285.667026007
"2417",2,7,25,3e+05,1,1,15,3,394467.739753821
"2418",1,7,66,270000,7,1,6,5,355020.965778439
"2419",1,7,57,275000,7,1,1,5,361595.428107669
"2420",1,7,26,275000,7,1,9,5,361595.428107669
"2421",1,7,27,4e+05,7,1,9,5,525956.986338428
"2422",1,7,52,169022,7,1,1,5,222245.754362234
"2423",2,7,42,1e+05,7,1,7,7,131489.246584607
"2424",1,7,21,249382,7,1,9,5,327910.512917625
"2425",1,7,50,276000,7,1,7,2,362910.320573515
"2426",2,7,50,276000,7,1,9,2,362910.320573515
"2427",1,7,43,276000,7,1,7,5,362910.320573515
"2428",2,7,24,4e+05,7,1,11,5,525956.986338428
"2429",2,7,27,519529,7,1,13,3,683124.767888543
"2430",1,7,55,264000,7,1,7,5,347131.610983363
"2431",1,7,21,317000,7,1,7,5,416820.911673204
"2432",1,7,62,183000,7,1,7,5,240625.321249831
"2433",2,7,56,8e+05,7,2,15,3,1051913.97267686
"2434",1,7,55,270000,7,2,7,2,355020.965778439
"2435",1,7,75,80000,7,2,7,2,105191.397267686
"2436",1,7,57,1e+05,7,2,7,2,131489.246584607
"2437",1,7,51,50000,7,2,7,2,65744.6232923035
"2438",1,7,36,750000,7,2,7,5,986169.349384553
"2439",1,7,54,381237.006102589,7,2,7,2,501285.667026007
"2440",2,7,45,260000,7,2,7,3,341872.041119978
"2441",1,7,38,4e+05,7,2,9,5,525956.986338428
"2442",1,7,46,275000,7,2,7,5,361595.428107669
"2443",1,7,39,275000,7,2,7,5,361595.428107669
"2444",1,7,41,150000,7,2,7,5,197233.869876911
"2445",1,7,37,275000,7,2,7,5,361595.428107669
"2446",1,7,38,1e+05,7,2,7,2,131489.246584607
"2447",1,7,41,280000,7,2,7,5,368169.8904369
"2448",2,7,40,150000,7,2,7,5,197233.869876911
"2449",1,7,55,2e+05,7,2,7,2,262978.493169214
"2450",2,7,62,3e+05,7,2,7,5,394467.739753821
"2451",2,7,51,381237.006102589,7,2,1,2,501285.667026007
"2452",1,7,40,150000,7,2,9,2,197233.869876911
"2453",2,7,52,381237.006102589,7,2,7,9,501285.667026007
"2454",1,7,30,6e+05,7,2,9,3,788935.479507642
"2455",1,7,57,1e+05,7,2,7,2,131489.246584607
"2456",2,7,40,280000,7,2,9,3,368169.8904369
"2457",1,7,61,1600000,7,2,15,5,2103827.94535371
"2458",1,7,28,8e+05,7,2,14,3,1051913.97267686
"2459",1,7,34,480000,7,2,7,5,631148.383606114
"2460",2,7,33,2e+05,7,2,9,2,262978.493169214
"2461",2,7,29,270000,7,2,11,2,355020.965778439
"2462",2,7,24,350000,7,2,13,2,460212.363046125
"2463",2,7,48,320000,7,2,9,5,420765.589070742
"2464",1,7,61,150000,7,2,1,2,197233.869876911
"2465",2,7,52,80000,7,2,7,5,105191.397267686
"2466",1,7,50,80000,2,2,9,2,105191.397267686
"2467",1,7,54,80000,7,2,7,5,105191.397267686
"2468",1,7,67,150000,7,2,6,5,197233.869876911
"2469",1,7,35,1500000,7,2,9,2,1972338.69876911
"2470",1,7,38,4e+05,7,2,7,5,525956.986338428
"2471",2,7,34,180000,7,2,9,5,236680.643852293
"2472",2,7,66,170000,7,2,1,7,223531.719193832
"2473",2,7,26,150000,7,2,9,7,197233.869876911
"2474",1,7,48,2e+05,7,2,7,2,262978.493169214
"2475",1,7,56,440000,7,2,9,5,578552.684972271
"2476",1,7,36,1e+05,7,2,7,2,131489.246584607
"2477",2,7,44,381237.006102589,7,2,11,9,501285.667026007
"2478",1,7,19,381237.006102589,7,2,9,9,501285.667026007
"2479",1,7,32,3e+05,7,2,7,5,394467.739753821
"2480",2,7,30,140000,7,2,11,3,184084.94521845
"2481",1,7,58,250000,7,2,7,5,328723.116461518
"2482",1,7,63,381237.006102589,7,2,7,2,501285.667026007
"2483",2,7,53,240000,3,2,7,5,315574.191803057
"2484",1,7,25,420000,7,2,7,3,552254.83565535
"2485",1,7,64,60000,7,2,6,5,78893.5479507642
"2486",2,7,40,270000,7,2,7,3,355020.965778439
"2487",1,7,34,270000,7,2,7,5,355020.965778439
"2488",2,7,29,270000,7,2,7,5,355020.965778439
"2489",1,7,54,2e+05,7,2,7,3,262978.493169214
"2490",1,7,24,5e+05,7,2,15,3,657446.232923035
"2491",1,7,30,4e+05,7,2,7,2,525956.986338428
"2492",1,7,53,1e+05,7,2,7,2,131489.246584607
"2493",1,7,27,270000,7,2,7,5,355020.965778439
"2494",1,7,22,270000,7,2,9,8,355020.965778439
"2495",1,7,55,250000,7,2,7,5,328723.116461518
"2496",1,7,41,2e+05,3,2,7,5,262978.493169214
"2497",2,7,29,381237.006102589,7,2,7,9,501285.667026007
"2498",1,7,35,2e+05,7,2,7,2,262978.493169214
"2499",2,7,30,381237.006102589,7,2,7,9,501285.667026007
"2500",1,7,41,2e+05,7,2,7,2,262978.493169214
"2501",2,7,36,3e+05,7,2,11,5,394467.739753821
"2502",1,7,40,275000,7,1,7,5,361595.428107669
"2503",1,7,47,381237.006102589,7,1,7,2,501285.667026007
"2504",1,7,58,275000,7,1,9,2,361595.428107669
"2505",1,7,22,275000,7,1,9,5,361595.428107669
"2506",2,7,66,60000,7,1,6,5,78893.5479507642
"2507",1,7,32,2e+05,7,1,9,2,262978.493169214
"2508",1,7,50,275000,7,1,7,2,361595.428107669
"2509",1,7,48,275000,7,1,9,5,361595.428107669
"2510",2,7,66,233846,7,1,8,2,307482.34356824
"2511",1,7,48,381237.006102589,9,1,7,2,501285.667026007
"2512",2,7,49,381237.006102589,9,1,7,2,501285.667026007
"2513",1,7,50,150000,7,1,9,2,197233.869876911
"2514",2,7,49,50000,7,1,9,2,65744.6232923035
"2515",1,7,21,1e+05,7,1,13,2,131489.246584607
"2516",1,7,47,2e+05,7,1,7,2,262978.493169214
"2517",1,7,23,242500,7,1,7,2,318861.422967672
"2518",2,7,43,275000,7,1,7,5,361595.428107669
"2519",1,7,56,2e+05,7,1,9,5,262978.493169214
"2520",2,7,34,1e+06,7,1,15,4,1314892.46584607
"2521",2,7,31,1e+06,7,1,15,4,1314892.46584607
"2522",1,7,24,50000,7,1,15,4,65744.6232923035
"2523",1,7,53,381237.006102589,7,1,7,2,501285.667026007
"2524",1,7,67,1e+05,7,1,7,2,131489.246584607
"2525",1,7,49,350000,7,1,9,2,460212.363046125
"2526",2,7,51,1e+05,7,1,9,5,131489.246584607
"2527",2,7,49,3e+05,7,1,13,5,394467.739753821
"2528",1,7,50,2e+05,7,1,7,5,262978.493169214
"2529",1,7,43,333280,7,1,9,5,438227.361017178
"2530",1,7,27,2e+05,7,1,9,2,262978.493169214
"2531",1,7,65,1e+06,7,1,15,3,1314892.46584607
"2532",1,7,28,250000,7,1,11,2,328723.116461518
"2533",1,7,78,250000,7,1,13,2,328723.116461518
"2534",1,7,28,8e+05,7,1,15,5,1051913.97267686
"2535",2,7,59,150000,7,1,9,2,197233.869876911
"2536",1,7,48,3e+05,7,1,9,5,394467.739753821
"2537",1,7,58,150000,7,1,7,2,197233.869876911
"2538",1,7,39,3e+05,7,1,9,2,394467.739753821
"2539",2,7,40,6e+05,7,1,15,3,788935.479507642
"2540",2,7,47,180000,7,1,11,2,236680.643852293
"2541",2,7,42,530000,7,1,15,3,696893.006898417
"2542",1,7,48,480000,7,1,9,5,631148.383606114
"2543",2,7,50,3e+05,7,1,9,3,394467.739753821
"2544",2,7,65,150000,7,1,9,2,197233.869876911
"2545",2,7,29,270000,7,1,9,3,355020.965778439
"2546",1,7,29,5e+05,7,1,9,5,657446.232923035
"2547",2,7,46,270000,7,1,9,5,355020.965778439
"2548",1,7,47,2e+05,7,1,7,5,262978.493169214
"2549",2,7,28,270000,7,1,9,3,355020.965778439
"2550",1,7,20,70000,7,1,9,5,92042.4726092249
"2551",1,7,48,260000,7,1,7,5,341872.041119978
"2552",1,7,42,150000,2,1,7,5,197233.869876911
"2553",2,7,44,270000,7,1,15,3,355020.965778439
"2554",1,7,29,1e+05,7,1,9,3,131489.246584607
"2555",1,7,63,1e+05,7,1,7,2,131489.246584607
"2556",2,7,60,262000,1,1,9,4,344501.82605167
"2557",2,7,36,330000,1,1,13,4,433914.513729203
"2558",1,7,50,2e+05,7,1,7,2,262978.493169214
"2559",1,7,52,280000,7,1,9,1,368169.8904369
"2560",1,7,58,4e+05,7,1,7,2,525956.986338428
"2561",2,7,54,54000,7,1,7,5,71004.1931556878
"2562",1,7,49,270000,7,1,7,5,355020.965778439
"2563",2,7,49,4e+05,2,1,13,5,525956.986338428
"2564",1,7,24,137000,7,1,15,4,180140.267820912
"2565",2,7,28,330000,7,1,15,4,433914.513729203
"2566",1,7,30,270000,7,1,9,5,355020.965778439
"2567",1,7,54,2500000,7,1,7,5,3287231.16461518
"2568",2,7,25,850000,7,1,15,3,1117658.59596916
"2569",2,7,24,7e+05,7,1,15,3,920424.726092249
"2570",1,7,22,350000,7,1,9,5,460212.363046125
"2571",1,7,50,3e+06,7,1,9,1,3944677.39753821
"2572",1,7,51,270000,7,2,7,2,355020.965778439
"2573",1,7,61,4e+05,7,2,7,5,525956.986338428
"2574",1,7,59,120000,7,2,7,5,157787.095901528
"2575",2,7,45,120000,7,2,7,5,157787.095901528
"2576",1,7,22,270000,7,2,9,5,355020.965778439
"2577",1,7,46,1e+05,7,2,7,5,131489.246584607
"2578",2,7,22,150000,7,2,7,5,197233.869876911
"2579",1,7,54,350000,7,2,7,2,460212.363046125
"2580",2,7,24,290000,7,2,13,3,381318.81509536
"2581",1,7,58,1e+05,7,2,9,2,131489.246584607
"2582",1,7,40,140000,7,2,7,5,184084.94521845
"2583",1,7,49,1e+05,7,2,7,2,131489.246584607
"2584",2,7,35,1e+05,7,2,7,2,131489.246584607
"2585",1,7,21,1e+05,7,2,9,2,131489.246584607
"2586",2,7,34,290000,7,2,11,3,381318.81509536
"2587",1,7,44,150000,7,2,7,2,197233.869876911
"2588",2,7,47,130000,7,2,11,5,170936.020559989
"2589",1,7,69,1e+05,7,2,7,1,131489.246584607
"2590",2,7,57,1e+05,7,2,7,5,131489.246584607
"2591",2,7,32,1e+05,7,2,15,5,131489.246584607
"2592",1,7,59,50000,7,2,7,2,65744.6232923035
"2593",1,7,42,4e+05,7,2,7,5,525956.986338428
"2594",2,7,36,2e+05,7,2,7,5,262978.493169214
"2595",1,7,81,1e+05,7,2,1,5,131489.246584607
"2596",1,7,53,270000,7,2,9,5,355020.965778439
"2597",2,7,37,150000,7,2,7,2,197233.869876911
"2598",1,7,56,381237.006102589,7,2,7,2,501285.667026007
"2599",2,7,52,381237.006102589,7,2,7,9,501285.667026007
"2600",2,7,27,381237.006102589,7,2,13,9,501285.667026007
"2601",1,7,71,606436,7,2,7,2,797398.127417827
"2602",1,7,49,80000,7,2,7,2,105191.397267686
"2603",2,7,27,250000,7,2,13,3,328723.116461518
"2604",1,7,47,2e+05,7,2,99,2,262978.493169214
"2605",1,7,42,2e+05,7,2,99,2,262978.493169214
"2606",1,7,38,2e+05,7,2,99,2,262978.493169214
"2607",2,7,56,276000,7,2,7,5,362910.320573515
"2608",2,7,58,40000,7,2,7,2,52595.6986338428
"2609",1,7,64,1e+05,7,2,7,2,131489.246584607
"2610",2,7,65,1e+05,7,2,7,2,131489.246584607
"2611",1,7,44,220000,7,2,7,5,289276.342486135
"2612",2,7,65,130000,7,2,7,5,170936.020559989
"2613",2,7,30,130000,7,2,7,5,170936.020559989
"2614",1,7,38,150000,7,2,7,5,197233.869876911
"2615",1,7,43,40000,7,2,7,2,52595.6986338428
"2616",2,7,40,120000,7,2,9,4,157787.095901528
"2617",1,7,39,2e+05,7,2,7,1,262978.493169214
"2618",2,7,38,220000,7,2,9,4,289276.342486135
"2619",1,7,56,381237.006102589,7,2,9,2,501285.667026007
